status,reason_exclusion,title,abstract,doi,year,keyword_tags,source_db,original_file,dedup_key,priority_score,priority_bucket
maybe,,Adapted Stochastic PV Hosting Capacity Approach for Electric Vehicle Charging Considering Undervoltage,"This paper presents a stochastic approach to single-phase and three-phase EV charge hosting capacity for distribution networks. The method includes the two types of uncertainties, aleatory and epistemic, and is developed from an equivalent method that was applied to solar PV hosting capacity estimation. The method is applied to two existing low-voltage networks in Northern Sweden, with six and 83 customers. The lowest background voltage and highest consumption per customer are obtained from measurements. It is shown that both have a big impact on the hosting capacity. The hosting capacity also depends strongly on the charging size, within the range of charging size expected in the near future. The large range in hosting capacity found from this study-between 0\% and 100\% of customers can simultaneously charge their EV car-means that such hosting capacity studies are needed for each individual distribution network. The highest hosting capacity for the illustrative distribution networks was obtained for the 3.7 kW single-phase and 11 kW three-phase EV charging power.",10.3390/electricity2030023,2021,"planning,uc_ed,grid,ev",planning,merged_dedup.csv,10.3390/electricity2030023,14,high
maybe,,Grid operation assessment under a specific EV chargers deployment plan in the city of Heraklion,"The development of electric vehicles (EVs) as part of the electrification of the transportation sector plays a significant role in energy transition to a low-carbon and highly renewable society. The use of EVs has been promoted through the development of inclusive strategies for electromobility in the recent years. Apart from actions directed and funded by the European Union, national strategies have also been employed to support electromobility. Such a strategic plan has already been enacted by the Hellenic Ministry of Environment and Energy, funding municipalities to prepare siting and sizing plans for electric vehicle chargers. In this paper, the final study of this strategic plan for the municipality of Heraklion in Crete is used as a case study to investigate the effect of EV chargers on the operation of the Cretan power system. Their selected siting points are evaluated by performing a power flow analysis at the level of 150 kV. Thus, they are aggregated in each 20 kV/150 kV distribution substation of the electrical grid with the aim of investigating their effect on substation loading and transmission line losses. Generally, extensive fast charging should be avoided to minimize the risk of sudden stress of the existing cities’ grids and control strategies should be implemented to mitigate the need for upscale substation equipment or even postpone reinforcements. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.",10.3390/electronics10222831,2021,"planning,uc_ed,grid,ev",planning,merged_dedup.csv,10.3390/electronics10222831,14,high
maybe,,An optimal power flow algorithm for the simulation of energy storage systems in unbalanced three-phase distribution grids,"An optimal power flow algorithm for unbalanced three-phase distribution grids is presented in this paper as a new tool for grid planning on low voltage level. As additional equipment like electric vehicles, heat pumps or solar power systems can sometimes cause unbalanced power flows, existing algorithms have to be adapted. In comparison to algorithms considering balanced power flows, the presented algorithm uses a complete model of a three-phase four-wire low voltage grid. Additionally, a constraint for the voltage unbalance in the grid is introduced. The algorithm can be used to optimize the operation of energy storage systems in unbalanced systems. The used grid model, constraints, objective function and solver are explained in detail. A validation of the algorithm using a commercial tool is done. Additionally, three exemplary optimizations are performed to show possible applications for this tool. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.",10.3390/en14061623,2021,"planning,uc_ed,grid,ev",planning,merged_dedup.csv,10.3390/en14061623,14,high
maybe,,100 kw three-phase wireless charger for ev: Experimental validation adopting opposition method,"This paper presents the experimental validation, using the opposition method, of a high-power three-phase Wireless-Power-Transfer (WPT) system for automotive applications. The system under test consists of three coils with circular sector shape overlapped to minimize the mutual cross-coupling, a three-phase inverter at primary side and a three-phase rectifier at receiver side. In fact thanks to the delta configuration used to connect the coils of the electromagnetic structure, a three-phase Silicon Carbide (SiC) inverter is driving the transmitter side. The resonance tank capacitors are placed outside of the delta configuration reducing in this way their voltage sizing. This WPT system is used as a 100 kW–85 kHz ultrafast battery charger for light delivery vehicle directly supplied by the power grid of tramways. The adopted test-bench for the WPT charger consists of adding circulating boost converter to the system under test to perform the opposition method technique. The experimental results prove the effectiveness of the proposed structure together with the validation of fully exploited simulation analysis. This is demonstrated by transferring 100 kW with more than 94% DC-to-DC efficiency over 50 mm air gap in aligned conditions. Furthermore, testing of Zero-Current and Zero-Voltage commutations are performed to test the performance of SiC technology employed. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.",10.3390/en14082113,2021,"planning,uc_ed,grid,ev",planning,merged_dedup.csv,10.3390/en14082113,14,high
maybe,,Towards renewable-dominated power systems considering long-term uncertainties: Case study of las palmas,"In this paper, we analyze the generation, storage and transmission expansion of the isolated power system of Las Palmas (Spain) for 2050. This power system comprises two isolated systems: Lanzarote-Fuerteventura and Gran Canaria. The generating, storage and transmission capacity to be built is determined by solving a two-stage stochastic investment model taking into account different long-term uncertain parameters: investment costs of immature technologies of power production and storage, annual demand growth, number of electric vehicles, rooftop solar penetration and natural gas prices. The possibility of linking together the isolated power systems of Lanzarote-Fuerteventura and Gran Canaria for reaching a higher penetration of renewable units is also considered. The operation of the power system is simulated by considering the day-ahead energy and reserve capacity markets. The variability of the hourly available wind and solar power, and the demand level are modeled by using a set of characteristic days to represent the target year. The performance of the resulting power system is assessed by conducting an out-of-sample analysis using the AC model of the power system. The numerical results show that a future configuration of Las Palmas power system mainly based on solar and wind power units can be achieved with the support of gas units and storage. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.",10.3390/en14113317,2021,"planning,uc_ed,grid,ev",planning,merged_dedup.csv,10.3390/en14113317,14,high
maybe,,Metaheuristics and transmission expansion planning: A comparative case study,"Transmission expansion planning (TEP), the determination of new transmission lines to be added to an existing power network, is a key element in power system planning. Using classical optimization to define the most suitable reinforcements is the most desirable alternative. However, the extent of the under‐study problems is growing, because of the uncertainties introduced by renewable generation or electric vehicles (EVs) and the larger sizes under consideration given the trends for higher renewable shares and stronger market integration. This means that classical optimization, even using efficient techniques, such as stochastic decomposition, can have issues when solving large‐sized problems. This is compounded by the fact that, in many cases, it is necessary to solve a large number of instances of a problem in order to incorporate further considerations. Thus, it can be interesting to resort to metaheuristics, which can offer quick solutions at the expense of an optimality guarantee. Metaheuristics can even be combined with classical optimization to try to extract the best of both worlds. There is a vast literature that tests individual metaheuristics on specific case studies, but wide comparisons are missing. In this paper, a genetic algorithm (GA), orthogonal crossover based differential evolution (OXDE), grey wolf optimizer (GWO), moth–flame optimization (MFO), exchange market algorithm (EMA), sine cosine algorithm (SCA) optimization and imperialistic competitive algorithm (ICA) are tested and compared. The algorithms are applied to the standard test systems of IEEE 24, and 118 buses. Results indicate that, although all metaheuristics are effective, they have diverging profiles in terms of computational time and finding optimal plans for TEP. © 2021 by the authors.",10.3390/en14123618,2021,"planning,uc_ed,grid,ev",planning,merged_dedup.csv,10.3390/en14123618,14,high
maybe,,Data driven approaches for sustainable development of e-mobility in urban areas,"This study focuses on a modeling framework to support mobility planners and energy providers in the sustainable development of electric mobility in urban areas. Specifically, models are provided to simulate measures for the optimal management of energy demand and thoughtful planning of charging infrastructures in order to avoid congestion on the power grid. The measures, and consequently the models, are classified according to short-term initiatives based on multimodality between electric vehicles and public transport (Park and Ride), as well as medium to long-term initiatives based on the development of an energy-oriented land use of the city. All the models are data-driven, and different sets of floating car data available for the city of Rome (Italy) have been exploited for this aim. The models are currently being implemented in an agent-based simulator for electric urban mobility adopted by the National Agency for Energy and Environment in Italy (ENEA). © 2021 by the authors. Licensee MDPI, Basel, Switzerland.",10.3390/en14133949,2021,"planning,uc_ed,grid,ev",planning,merged_dedup.csv,10.3390/en14133949,14,high
maybe,,Sizing procedure for system hybridization based on experimental source modeling for electric vehicles,"Hybrid vehicles are now more common in response to increasing global warming. The hybridization of energy sources and energy storage units enables improving the sustainability, reliability, and robustness of power systems. To reach the objective of zero emissions, a proton exchange membrane hydrogen fuel‐cell was utilized as an energy source. The aim of this research was to create an accurate optimal sizing procedure for determining the nominal rating of the necessary sources. We modeled the fuel cell and the battery pack using data from real experimental results to create the generic database. Then, we added data on the mission profile, system constraints, and the minimization target function. The mission profile was then analyzed by the sizing algorithm to determine optional minimum and maximum fuel cell ratings. Analyzing the optional solutions using the vehicle real time energy management system controller resulted in a set of solutions for each available rated fuel cell, and the optimal compatible battery in the revealed band successfully accomplished the route of the driving cycle within the system limitations. Finally, the Pareto curve represented the optimal finding of the sizing procedure. Ultimately, in contrast to previous works that utilize gross manufacturer data in the sizing procedure, the main research contribution and novelty of this research is the very accurate sizing results, which draw on real experimental‐based fuel‐cell and battery sizing models. Moreover, the actual vehicle real time energy management system controllers were used in the sizing procedure. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.",10.3390/en14175275,2021,"planning,uc_ed,grid,ev",planning,merged_dedup.csv,10.3390/en14175275,14,high
maybe,,Sizing and energy management of parking lots of electric vehicles based on battery storage with wind resources in distribution network,"In this paper, an optimal sizing and placement framework (OSPF) is performed for electric parking lots integrated with wind turbines in a 33-bus distribution network. The total objective function is defined as minimizing the total cost including the cost of grid power, cost of power losses, cost of charge and discharge of parking lots, cost of wind turbines as well as voltage deviations reduction. In the OSPF, optimization variables are selected as electric parking size and wind turbines, which have been determined optimally using an intelligent method named arithmetic optimization algorithm (AOA) inspired by arithmetic operators in mathematics. The load following strategy (LFS) is used for energy management in the OSPF. The OSPF is evaluated in three cases of the objective function such as minimizing the cost of power losses, minimizing the network voltage deviations, and minimizing the total objective function using the AOA. The capability of the AOA is compared with the well-known particle swarm optimization (PSO) and artificial bee colony (ABC) algorithms for solving the OSPF in the last case. The findings show that the power loss, voltage deviations, and power purchased from the grid are reduced considerably based on the OSPF using the AOA. The results show the lowest total cost of energy and also minimum network voltage deviation (third case) by the AOA in comparison with the PSO and ABC with a higher convergence rate, which confirms the better capability of the proposed method. The results of the first and second cases show the high cost of power purchased from the main grid as well as the high total cost. Therefore, the comparison of different cases confirms that considering the cost index along with losses and voltage deviations causes a compromise between different objectives, and thus the cost of purchasing power from the main network is significantly reduced. Moreover, the voltage profile of the network improves, and also the minimum voltage of the network is also enhanced using the OSPF via the AOA. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.",10.3390/en14206755,2021,"planning,uc_ed,grid,ev",planning,merged_dedup.csv,10.3390/en14206755,14,high
maybe,,Modeling the impact of electric vehicle charging infrastructure on regional energy systems: Fields of action for an improved e-mobility integration,"Since e-Mobility is on the rise worldwide, large charging infrastructure networks are required to satisfy the upcoming charging demand. Planning these networks not only involves different objectives from grid operators, drivers and Charging Station (CS) operators alike but it also underlies spatial and temporal uncertainties of the upcoming charging demand. Here, we aim at showing these uncertainties and assess different levers to enable the integration of e-Mobility. Therefore, we introduce an Agent-based model assessing regional charging demand and infrastructure networks with the interactions between charging infrastructure and electric vehicles. A global sensitivity analysis is applied to derive general guidelines for integrating e-Mobility effectively within a region by considering the grid impact, the economic viability and the Service Quality of the deployed Charging Infrastructure (SQCI). We show that an improved macro-economic framework should enable infrastructure investments across different types of locations such as public, highway and work to utilize cross-locational charging peak reduction effects. Since the height of the residential charging peak depends up to 18% on public charger availability, supporting public charging infrastructure investments especially in highly utilized power grid regions is recommended. © 2021 by the authors.",10.3390/en14237992,2021,"planning,uc_ed,grid,ev",planning,merged_dedup.csv,10.3390/en14237992,14,high
maybe,,Performance of gradient-based optimizer on charging station placement problem,"The electrification of transportation is necessary due to the expanded fuel cost and change in climate. The management of charging stations and their easy accessibility are the main concerns for receipting and accepting Electric Vehicles (EVs). The distribution network reliability, voltage stability and power loss are the main factors in designing the optimum placement and management strategy of a charging station. The planning of a charging stations is a complicated problem involving roads and power grids. The Gradient-based optimizer (GBO) used for solving the charger placement problem is tested in this work. A good balance between exploitation and exploration is achieved by the GBO. Furthermore, the likelihood of becoming stuck in premature convergence and local optima is rare in a GBO. Simulation results establish the efficacy and robustness of the GBO in solving the charger placement problem as compared to other metaheuristics such as a genetic algorithm, differential evaluation and practical swarm optimizer. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.",10.3390/math9212821,2021,"planning,uc_ed,grid,ev",planning,merged_dedup.csv,10.3390/math9212821,14,high
maybe,,Travel activity based stochastic modelling of load and charging state of electric vehicles,"The uptake of electric vehicles (EV) is increasing every year and will eventually replace the traditional transport system in the near future. This imminent increase is urging stakeholders to plan up-gradation in the electric power system infrastructure. However, for efficient planning to support an additional load, an accurate assessment of the electric vehicle load and power quality indices is required. Although several EV models to estimate the charging profile and additional electrical load are available, but they are not capable of providing a high-resolution evaluation of charging current, especially at a higher frequency. This paper presents a probabilistic approach capable of estimating the time-dependent charging and harmonic currents for the future EV load. The model is based on the detailed travel activities of the existing car owners reported in the travel survey. The probability distribution functions of departure time, distance, arrival time, and time span are calculated. The charging profiles are based on the measurements of several EVs. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.",10.3390/su13031550,2021,"planning,uc_ed,grid,ev",planning,merged_dedup.csv,10.3390/su13031550,14,high
maybe,,Active and reactive power collaborative optimization for active distribution networks considering bi‐directional v2g behavior,"Due to their great potential for energy conservation and emission reduction, electric vehicles (EVs) have attracted the attention of governments around the world and become more popular. However, the high penetration rate of EVs has brought great challenges to the operation of the Active Distribution Network (ADN). On the other hand, EVs will be equipped with more intelligent chargers in the future, which supports the EVs’ high flexibility in both active and reactive power control. In this paper, a distributed optimization model of ADN is proposed by employing the collaborative active and reactive power control capability of EVs. Firstly, the preference of EV users is taken into account and the charging mode of EVs is divided into three categories: rated power charging, non‐discharging, and flexible charging–discharging. Then, the reactive power compensation capacity of the plugged‐in EV is deduced based on the circuit topology of the intelligent charger and the active–reactive power control model of the EV is established subsequently. Secondly, considering the operation constraints of ADN and the charging–discharging constraints of EVs over the operation planning horizon, the optimization objective of the model is proposed, which consists of two parts: “minimizing energy cost” and “improving voltage profile”. Finally, a distributed solution method is proposed based on the Alternating Direction Method of Multipliers (ADMM). The proposed model is implemented on a 33‐bus ADN. The obtained results demonstrate that it is beneficial to achieve lower energy cost and increase the voltage profile of the ADN. In addition, the energy demand of EV batteries in their plugin intervals is met, and the demand preference of EV users is guaranteed. © 2021 by the authors.",10.3390/su13116489,2021,"planning,uc_ed,grid,ev",planning,merged_dedup.csv,10.3390/su13116489,14,high
maybe,,Integrating electric vehicles into power system operation production cost models,"The electrification of the transportation sector will increase the demand for electric power, potentially impacting the peak load and power system operations. A change such as this will be multifaceted. A power system production cost model (PCM) is a useful tool with which to analyze one of these facets, the operation of the power system. A PCM is a computer simulation that mimics power system operation, i.e., unit commitment, economic dispatch, reserves, etc. To understand how electric vehicles (EVs) will affect power system operation, it is necessary to create models that describe how EVs interact with power system operations that are suitable for use in a PCM. In this work, EV charging data from the EV Project, reported by the Idaho National Laboratory, were used to create scalable, statistical models of EV charging load profiles suitable for incorporation into a PCM. Models of EV loads were created for uncoordinated and coordinated charging. Uncoordinated charging load represents the load resulting from EV owners that charge at times of their choosing. To create an uncoordinated charging load profile, the parameters of importance are the number of vehicles, charger type, battery capacity, availability for charging, and battery beginning and ending states of charge. Coordinated charging is where EVs are charged via an “aggregator” that interacts with a power system operator to schedule EV charging at times that either minimize system operating costs, decrease EV charging costs, or both, while meeting the daily EV charging requirements subject to the EV owners’ charging constraints. Beta distributions were found to be the most appropriate distribution for statistically modeling the initial and final state of charge (SoC) of vehicles in an EV fleet. A Monte Carlo technique was implemented by sampling the charging parameters of importance to create an uncoordinated charging load time series. Coordinated charging was modeled as a controllable load within the PCM to represent the influence of the EV fleet on the system’s electricity price. The charging models were integrated as EV loads in a simple 5-bus system to demonstrate their usefulness. Polaris Systems Optimization’s PCM power system optimizer (PSO) was employed to show the effect of the EVs on one day of operation in the 5-bus power system, yielding interesting and valid results and showing the effectiveness of the charging models. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.",10.3390/wevj12040263,2021,"planning,uc_ed,grid,ev",planning,merged_dedup.csv,10.3390/wevj12040263,14,high
maybe,,Optimal Planning of Community Integrated Energy Station Considering Frequency Regulation Service,"With the extensive integration of high-penetration renewable energy resources, more fast-response frequency regulation (FR) providers are required to eliminate the impact of uncertainties from loads and distributed generators (DGs) on system security and stability. As a high-quality FR resource, community integrated energy station (CIES) can effectively respond to frequency deviation caused by renewable energy generation, helping to solve the frequency problem of power system. This paper proposes an optimal planning model of CIES considering FR service. First, the model of FR service is established to unify the time scale of FR service and economic operation. Then, an optimal planning model of CIES considering FR service is proposed, with which the revenue of participating in the FR service is obtained under market mechanism. The flexible electricity pricing model is introduced to flatten the peak tie-line power of CIES. Case studies are conducted to analyze the annual cost and the revenue of CIES participating in FR service, which suggest that providing ancillary services can bring potential revenue.",10.35833/MPCE.2019.000056,2021,"planning,uc_ed,grid,ev",planning,merged_dedup.csv,10.35833/mpce.2019.000056,14,high
maybe,,Application of HFPSO-TOPSIS approach for optimally locating and sizing of reactive power compensating devices for voltage control ancillary service,"Modern power system with renewables in distribution network has made the opti mal sizing and location of reactive power support crucial and essential. By opti mal locating and sizing of reactive power support resources causes a pow er loss reduction, i mprovement i n voltage profile and maxi mizes techno-economic benefits to consumers and system operators while improving overall system performance and reliability. However, the opti mal location of the reactive power supporting device (OLRPSD) and its si zing for voltage control ancillary service is a multi-objective problem requiring a multi-objective multi-criteria decision-maki ng (MOMCDM) approach. In literature, objectives of reactive power supporting have been to mi ni mi ze the power losses. But it has more than one objective that depends upon the reactive power supporting device. Moreover, the economic benefi t from reactive power support also requires to be considered, which is of utmost i mportance for all stakeholders. In this paper, OLRPSD is performed considering fi nancial benefit by an objective of reactive power cost mi ni mization along with other targets like power loss reduction, maxi mization stability margi n of voltage, and mi ni mi zation of deviation of voltage with an application of a recentl y developed MOMCDM technique known as Hybrid Firefly Particle Swarm Opti mi zation with TOPSIS approach (HFPSO-TOPSIS) and is therefore new. This is executed on “modi fied IEEE 33 bus” radial distribution network. Various reactive power compensating devices consi dered are Distributed generation (DG’s), Batteries, capacitors and D-STATCOM and Electric vehicle charging stations. The results show the merit of this method over the existing ones. © 2021, Forex Publication. All rights reserved.",10.37391/ijeer.090301,2021,"planning,uc_ed,grid,ev",planning,merged_dedup.csv,10.37391/ijeer.090301,14,high
maybe,,Robust self-scheduling of parking lot microgrids leveraging responsive electric vehicles,"The penetration of plug-in electric vehicles is increasing in power systems all over the world. Due to imperfect data about the availability of electric vehicles, the uncertainty of the demand-side increases considerably. To overcome the problem, the power storage capacity of electric vehicles is addressed to provide demand flexibility for the supply-side. This paper proposes a novel structure for parking lot microgrids to provide day-ahead peak-shaving and valley-filling for power systems with distinct peak hours in the daily operation. The microgrid is comprised of electrical demands, e.g. heat ventilation and air conditioning, lighting, escalators, as well as self-generation facilities, including roof-top photovoltaic sites and gas-fired engines. Besides, the parking lot has smart charging stations to charge/discharge the electric vehicles based on the flexibility requirements of power systems and/or owners’ preferences. The microgrid is supplied by the wholesale electricity market and bilateral contracts. To leverage the flexibility potentials of electric vehicles, a data-driven approach is suggested that classifies the electric vehicles based on distinct characteristics, e.g. dwell time and preferred state of charge. The robust optimization approach is adopted to determine the optimum procurement strategies for the microgrid in the worst-case realization of the wholesale market price uncertainty. Finally, the robust-mixed integer linear programming is examined in Iran Power Grid not only to provide flexibility for the power network but also to make a profit for the microgrid.",https://doi.org/10.1016/j.apenergy.2021.116802,2021,"planning,uc_ed,grid,ev",planning,merged_dedup.csv,https://doi.org/10.1016/j.apenergy.2021.116802,14,high
maybe,,Electrification and renewable energy nexus in developing countries; an overarching analysis of hydrogen production and electric vehicles integrality in renewable energy penetration,"As the world continues to fight against climate change, renewables have emerged as an imminent solution, however, a model that can help (developing) countries to effectively migrate to a renewable energy-based power sector is limited in literature. In this study, a comprehensive electricity generation analysis based on an hourly time-step is done in a bid to solve to electrification crisis in developing countries. This study aims to present the feasible pathways with which sustainable electrification can be achieved. This is done by considering the financial feasibility, environmental sustainability, and technical viability of different technological combinations. In comparison to existing literature, this study is novel as the integration of both renewable energy sources and a fossil fuel source is analyzed. With Nigeria being the study area, the integration of five renewable energy-based technologies namely; offshore wind power plant, onshore wind power plant, solar photovoltaic system, concentrated solar power plant, and hydropower plant as well as pumped hydro storage system is considered within the scope of this study. Based on the results of the analysis, out of the ninety-nine different combinatory scenarios modeled, the most viable solution with the use of renewables and natural gas is the combination of natural gas power plants, on-shore wind power plants, and solar photovoltaic systems. This requires a large capacity installation (32,500 MW of natural gas power plant, 12,000 MW of solar photovoltaic plant, and 7000 MW of on-shore wind power plant) as well as a total annual cost and an investment cost of $ 22B and $ 48.7B. Furthermore, solving the poised problem based on renewable energy technologies will only require the combination of on-shore wind power plants, hydropower plants, solar photovoltaic system, and pumped hydro storage system. The integration of plug-in battery electric vehicles and hydrogen production will help maximize the electricity produced from the renewable energy-based power systems. This will also reduce the overall carbon emission from the country at large. Beyond providing feasible scenarios and plans to tackle the existing electricity production, guidelines on steps (not to take) to tackle the electrification problem are embedded in this study.",https://doi.org/10.1016/j.enconman.2021.114023,2021,"planning,uc_ed,grid,ev",planning,merged_dedup.csv,https://doi.org/10.1016/j.enconman.2021.114023,14,high
maybe,,Artificial intelligence application for the performance prediction of a clean energy community,"Artificial Neural Networks (ANNs) are proposed for sizing and simulating a clean energy community (CEC) that employs a PV-wind hybrid system, coupled with energy storage systems and electric vehicle charging stations, to meet the building district energy demand. The first ANN is used to forecast the energy performance indicators, which are satisfied load fraction and the utilization factor of the energy generated, while the second ANN is used to estimate the grid energy indication factor. ANNs are trained with a very large database in any climatic conditions and for a flexible power system configuration and varying electrical loads. They directly predict the yearly CEC energy performance without performing any system dynamic simulations using sophisticated models of each CEC component. Only eight dimensionless input parameters are required, such as the fractions of wind and battery power installed, yearly mean and standard deviation values of the total horizontal solar radiation, wind speed, air temperature and load. The Garson algorithm was applied for the evaluation of each input influence on each output. Optimized ANNs are composed of a single hidden layer with twenty neurons, which leads to a very high prediction accuracy of CECs which are different from those used in ANN training.",https://doi.org/10.1016/j.energy.2021.120999,2021,"planning,uc_ed,grid,ev",planning,merged_dedup.csv,https://doi.org/10.1016/j.energy.2021.120999,14,high
maybe,,The electrification of transportation in energy transition,"The electrification of transportation is currently seen as one of the key strategies in the sustainable energy transition. This work aims to identify the role of the electrification of transportation from a perspective of the mid-to-long term. The main focus is on the coupling of the deployment of electric vehicles (EV) and power system decarbonization. The paper combines a detailed bottom-up model for the road transportation sector, which features a detailed classification of vehicle types, with the EnergyPLAN tool, a cross-sector and cross-region energy system model of future scenarios consisting of different planning strategies and vehicle charging modes. A case study of the Beijing-Tianjin-Hebei region shows that without increasing renewable power capacity, a 100 % EV penetration can create energy savings and reduce carbon dioxide emissions by a minimum of 11 % in 2050. Moreover, considering the foreseeable technological progress in the battery, a 25 % reduction in the EV initial investment is feasible in all the investigated future scenarios.",https://doi.org/10.1016/j.energy.2021.121564,2021,"planning,uc_ed,grid,ev",planning,merged_dedup.csv,https://doi.org/10.1016/j.energy.2021.121564,14,high
maybe,,Optimal integration of demand response programs and electric vehicles in coordinated energy management of industrial virtual power plants,"Today, implementation of an efficient and economical energy management system (EMS) in industrial smart grids- given the rising trend in electrical load consumption and restrictions in ramping up the power plants' capacities- cannot be underestimated. Optimal planning avails itself of the exploitation manner of existing energy resources alongside appropriate employment of demand response (DR) programs and available electric vehicles (EV) in parking lots of immense industrial centers as storage sites in energy management systems in industrial smart grids have been seriously considered. This article introduces a new perspective in the simultaneous use of demand response loads and available electric vehicles in parking lots toward energy management of industrial virtual power plants (IVPPs) aiming at augmenting the system's profits as well as increasing the grid reliability under peak load conditions and cutting down on industrial centers load shedding. The objective function of the problem is formulated within the framework of short-term production planning for distributed energy resources (DER) and conventional ones in conjunction with DR programs and EV in such a way that the IVPPs' profits are maximized. In order to validate the performance of the proposed method, we have applied and tried on the second zone of IEEE-RTS standard grid. The outcomes accrued from various simulations point to the fact that the presence of EV within the boundaries of EV's parking lots prompts considerable increase in IVPPs' storage amount and consequent decline in exploiting full power grid capacity. Utilizing DR programs for responding load and selecting best scheduling schemes for each IVPP during various times of a day-night cycles will bring about a reduction in operation costs, de-peaking as well as an enhanced performance of EV's parking installations.",https://doi.org/10.1016/j.est.2021.102951,2021,"planning,uc_ed,grid,ev",planning,merged_dedup.csv,https://doi.org/10.1016/j.est.2021.102951,14,high
maybe,,Coyote optimization algorithm for optimal allocation of interline –Photovoltaic battery storage system in islanded electrical distribution network considering EV load penetration,"In current times, there is a need to do power system planning to endure situations of any kind. An islanding operation is one such unavoidable situation that may be required in many cases for both technical and economic reasons. First and foremost, this paper focuses on the determination of the best allotment of Interline-Photovoltaic (I-PV) system as per Electric Vehicle (EV) load penetration in the network. With different operational constraints, a multi-objective optimization using real power loss and voltage deviation index is formulated and solved using the Coyote Optimization Algorithm (COA).The paper highlights the computational efficiency of COA with Particle Swarm Optimization (PSO) and Grey Wolf Optimizer (GWO), in addition to various literary works, and the results suggest the superiority of COA by its global optima. The required battery energy storage system (BESS) capacity for supplying an islanded network's entire load demand for a day is determined in the second stage. The simulations were carried out on the IEEE 33-bus electrical distribution network (EDN) contemplating different levels of EV load penetration. The proposed methodology results have proved that the required energy is provided by optimal I-PV-BESS backup for a daylong islanding operation and its adaptability for practical situations.",https://doi.org/10.1016/j.est.2021.102981,2021,"planning,uc_ed,grid,ev",planning,merged_dedup.csv,https://doi.org/10.1016/j.est.2021.102981,14,high
maybe,,Optimal Design of Electric Vehicle Parking Lot based on Energy Management Considering Hydrogen Storage System and Demand Side Management,"Basically, a system is associated with uncertainty and it is the existence of such a factor which results in an uncertain planning and designing. In today's power system, these conditions are mostly reasoned through the uncertain performance of a number of parameters e.g. price, so the use of uncertainty modeling becomes necessary. In the present work, an optimization model, based on virus search colony, is used for the optimal performance of intelligent parking of electric vehicles in uncertainty situations caused by the price of the upstream grid in the demand response (DRP) program. It has been used to reduce the daily cost of performance by changing various parts of the load between peak and off-peak intervals. Virus Colony Search (VCS) method is a method based on the random-based population, which is also based on specific behaviors of the virus. Chaos theory has been used to develop this algorithm and improve local and global search. Moreover, the proposed multi-objective algorithm is a model based on non-dominated sorting model, variable detection, memory-based strategy selection and fuzzy theory to select the best Pareto from the answer set. Besides, it has a powerful function in solving the above problem. Regarding the mentioned techniques, the possibility of being in local points is reduced and the speed of convergence to the final response is increased. The proposed method was investigated on a sample system including, intelligent parking, local units, thermal and renewable plants in the proposed upstream grid price uncertainty technique. The obtained results show the efficiency of the suggested model. According to the compared results, under the demand response program, the average value of the smart parking cost is reduced about 4%.",https://doi.org/10.1016/j.est.2021.103045,2021,"planning,uc_ed,grid,ev",planning,merged_dedup.csv,https://doi.org/10.1016/j.est.2021.103045,14,high
maybe,,Heat and electric vehicle flexibility in the European power system: A case study of Norwegian energy communities,"This paper investigates sector coupling between the central power system and local energy communities, including heat supply for buildings and charging of electric vehicles. We propose a stochastic linear programming framework to study long-term investments under uncertain short-term operations of nationally aggregated assets. We apply the model to a case study assuming European power sector decarbonization towards 2060 according to a 1.5 degree scenario, and we investigate the impact of coupling building heat systems and electric vehicle charging in Norway with the European power market. The case study focuses on the role of Norway in a European perspective because: (1) Norwegian electricity production is mainly based on flexible and renewable hydropower, (2) Norwegian building heating systems are currently mainly electric, and (3) Norway is already introducing electric vehicles at large. We focus on the European power market to test our hypothesis that it is more cost-efficient to decarbonize when the central power system is coordinated with building heat systems and electric vehicle charging. For Europe as a whole, results show that the average European electricity cost reduces by 3% and transmission expansion decreases by 0.4% when Norwegian heat systems are developed in coordination with the European power system. The average Norwegian electricity cost decreases by 19%. The strategy includes supplying up to 20% of Norwegian buildings with district heating fueled by waste and biomass, and the remaining electric heating supply is dominated by heat pumps.",https://doi.org/10.1016/j.ijepes.2020.106479,2021,"planning,uc_ed,grid,ev",planning,merged_dedup.csv,https://doi.org/10.1016/j.ijepes.2020.106479,14,high
